category,predictor,nfactors,k,recall,precision
Video Games,SVD-15,15,0,0.04561292366170415,1.0
Video Games,SVD-15,15,1,0.5335913642298159,0.9217159147472737
Video Games,SVD-15,15,2,0.7696644233673677,0.9099054255848681
Video Games,SVD-15,15,3,0.8703607376268622,0.9039473882679459
Video Games,SVD-15,15,4,0.9120948096457764,0.9007383441181349
Video Games,SVD-15,15,5,0.9315240272274732,0.8993514035325884
Video Games,SVD-15,15,6,0.9419650441479847,0.8985700710439386
Video Games,SVD-15,15,7,0.9479492716916066,0.8981251037000166
Video Games,SVD-15,15,8,0.9517968700171366,0.897867335087345
Video Games,SVD-15,15,9,0.9546197581995846,0.8977190126393709
Video Games,SVD-15,15,10,0.9566790428965001,0.897667728267529
Video Games,SVD-15,15,11,0.9582105947456213,0.8975916244536997
Video Games,SVD-15,15,12,0.9593906086330499,0.8975364320481747
Video Games,SVD-15,15,13,0.9602370913534005,0.89744447986563
Video Games,SVD-15,15,14,0.9609473324783984,0.8974007207377496
Video Games,SVD-15,15,15,0.9615221848861578,0.8973666748102243
Video Games,SVD-15,15,16,0.9619659662836771,0.897332736622976
Video Games,SVD-15,15,17,0.962325736967617,0.8972886502522859
Video Games,SVD-15,15,18,0.9625929711514624,0.8972385193351738
Video Games,SVD-15,15,19,0.9628295058209921,0.8972256850109515
Video Games,SVD-15,15,20,0.9630260408820772,0.8972180638039904
Video Games,SVD-15,15,21,0.9631758420697814,0.8971941454625012
Video Games,SVD-15,15,22,0.9633167107818695,0.8971878769372952
Video Games,SVD-15,15,23,0.9634174849564918,0.8971713326299409
Video Games,SVD-15,15,24,0.9635072707457917,0.8971673157913534
Video Games,SVD-15,15,25,0.963588327724527,0.8971664861912206
Video Games,SVD-15,15,26,0.9636518599834994,0.897163005351503
Video Games,SVD-15,15,27,0.9637042222869764,0.8971570750319838
Video Games,SVD-15,15,28,0.963749456370493,0.8971508500382029
Video Games,SVD-15,15,29,0.9637934424943275,0.8971474506467052
Video Games,SVD-15,15,30,0.963838729898929,0.8971503633493654
Video Games,SVD-15,15,31,0.9638699520104826,0.8971452057180418
Video Games,SVD-15,15,32,0.963900569642284,0.8971416476822819
Video Games,SVD-15,15,33,0.9639243773514281,0.8971374054088759
Video Games,SVD-15,15,34,0.9639500239994098,0.8971371230947811
Video Games,SVD-15,15,35,0.9639719436503952,0.897132978262949
Video Games,SVD-15,15,36,0.9639934861580941,0.8971301411023218
Video Games,SVD-15,15,37,0.9640169487515573,0.8971296654920902
Video Games,SVD-15,15,38,0.9640372695935554,0.8971278953637841
Video Games,SVD-15,15,39,0.9640527391983025,0.8971237122493866
Video Games,SVD-15,15,40,0.96406831590455,0.8971206665146335
Video Games,SVD-15,15,41,0.9640846159358575,0.897119866345991
Video Games,SVD-15,15,42,0.9640995045695364,0.8971211539736915
Video Games,SVD-15,15,43,0.9641115485651284,0.8971192246710572
Video Games,SVD-15,15,44,0.9641251149144606,0.8971192964219816
Video Games,SVD-15,15,45,0.9641349373799701,0.897117330978141
Video Games,SVD-15,15,46,0.964146006140111,0.8971173746988331
