category,predictor,nfactors,k,recall,precision
Home and Kitchen,SVD-30,30,0,0.035073382254836555,1.0
Home and Kitchen,SVD-30,30,1,0.5528013307356179,0.9282688458972649
Home and Kitchen,SVD-30,30,2,0.8026275444744352,0.9167945296864577
Home and Kitchen,SVD-30,30,3,0.9065850717140966,0.9116911274182787
Home and Kitchen,SVD-30,30,4,0.9471319991355647,0.9095494218367801
Home and Kitchen,SVD-30,30,5,0.9645256948795845,0.9086663331109628
Home and Kitchen,SVD-30,30,6,0.9730415341043204,0.9081754503002002
Home and Kitchen,SVD-30,30,7,0.9777582411473653,0.9078895454112264
Home and Kitchen,SVD-30,30,8,0.9806404121514265,0.9077504645954445
Home and Kitchen,SVD-30,30,9,0.9824871601948866,0.9076476182534388
Home and Kitchen,SVD-30,30,10,0.9837789188782373,0.9075836867435433
Home and Kitchen,SVD-30,30,11,0.9846699751842661,0.907538505107301
Home and Kitchen,SVD-30,30,12,0.9852885117799641,0.907488850792303
Home and Kitchen,SVD-30,30,13,0.985750085831066,0.9074676828341772
Home and Kitchen,SVD-30,30,14,0.9860915476561225,0.9074465148760512
Home and Kitchen,SVD-30,30,15,0.9863694851287457,0.9074323784676521
Home and Kitchen,SVD-30,30,16,0.9865767846654289,0.9074172294794375
Home and Kitchen,SVD-30,30,17,0.9867574270111076,0.9074136118716207
Home and Kitchen,SVD-30,30,18,0.9869044768660563,0.9074065265380432
Home and Kitchen,SVD-30,30,19,0.9870252100573588,0.9074012111035819
Home and Kitchen,SVD-30,30,20,0.9871191069758639,0.9073982266578111
Home and Kitchen,SVD-30,30,21,0.9871854806994254,0.9073946528466991
Home and Kitchen,SVD-30,30,22,0.9872382246735741,0.9073888769903561
Home and Kitchen,SVD-30,30,23,0.987283534843259,0.9073844933037348
Home and Kitchen,SVD-30,30,24,0.9873233196383643,0.9073833451953341
Home and Kitchen,SVD-30,30,25,0.9873580477745263,0.9073813994537286
Home and Kitchen,SVD-30,30,26,0.9873912871902979,0.9073813224793355
Home and Kitchen,SVD-30,30,27,0.9874163436738821,0.9073778538801364
Home and Kitchen,SVD-30,30,28,0.9874393586610849,0.9073751183703961
Home and Kitchen,SVD-30,30,29,0.987458101766931,0.90737409141318
Home and Kitchen,SVD-30,30,30,0.9874740959557528,0.9073724811442652
Home and Kitchen,SVD-30,30,31,0.9874896904471795,0.9073714230912262
Home and Kitchen,SVD-30,30,32,0.9875039451767801,0.9073703807296517
Home and Kitchen,SVD-30,30,33,0.9875172806626453,0.9073698911355789
Home and Kitchen,SVD-30,30,34,0.9875297516974565,0.9073698614069067
Home and Kitchen,SVD-30,30,35,0.9875402923961426,0.9073698053471245
Home and Kitchen,SVD-30,30,36,0.9875483967136808,0.9073696200384002
Home and Kitchen,SVD-30,30,37,0.9875564075982484,0.9073698704555951
Home and Kitchen,SVD-30,30,38,0.9875622606729558,0.9073683284128677
Home and Kitchen,SVD-30,30,39,0.9875693185412269,0.9073685422306267
Home and Kitchen,SVD-30,30,40,0.9875746626521227,0.9073682963402041
