category,predictor,nfactors,k,recall,precision
CDs and Vinyl,SVD-30,30,0,0.025164476051998907,1.0
CDs and Vinyl,SVD-30,30,1,0.47715443104895666,0.9474684364337849
CDs and Vinyl,SVD-30,30,2,0.7131998526938543,0.9387875559650461
CDs and Vinyl,SVD-30,30,3,0.8260558009824827,0.9340536208725029
CDs and Vinyl,SVD-30,30,4,0.8801960677324732,0.9313411456458834
CDs and Vinyl,SVD-30,30,5,0.9087869152581034,0.9296575155118553
CDs and Vinyl,SVD-30,30,6,0.9259350758674498,0.9286406672137204
CDs and Vinyl,SVD-30,30,7,0.9373204278449558,0.9279218878429968
CDs and Vinyl,SVD-30,30,8,0.9455262007089278,0.9275100550275823
CDs and Vinyl,SVD-30,30,9,0.9515749582899482,0.9271375545597073
CDs and Vinyl,SVD-30,30,10,0.9561587547798466,0.926847392091119
CDs and Vinyl,SVD-30,30,11,0.9596687456029304,0.9266362921333913
CDs and Vinyl,SVD-30,30,12,0.962482565516261,0.926457648957757
CDs and Vinyl,SVD-30,30,13,0.9647942541364679,0.9263132260091073
CDs and Vinyl,SVD-30,30,14,0.9667408411270095,0.9262043056620747
CDs and Vinyl,SVD-30,30,15,0.9683755519249637,0.9261194369104335
CDs and Vinyl,SVD-30,30,16,0.9697294911335086,0.9260173441896086
CDs and Vinyl,SVD-30,30,17,0.9709348767203417,0.9259710330345373
CDs and Vinyl,SVD-30,30,18,0.9719569326819254,0.9259094965359135
CDs and Vinyl,SVD-30,30,19,0.9728543850964744,0.9258537640592102
CDs and Vinyl,SVD-30,30,20,0.9736515632520184,0.9258171296374013
CDs and Vinyl,SVD-30,30,21,0.9743429909213173,0.9257810021478095
CDs and Vinyl,SVD-30,30,22,0.9749682226349637,0.9257506206553546
CDs and Vinyl,SVD-30,30,23,0.9755368547245704,0.9257240759694384
CDs and Vinyl,SVD-30,30,24,0.9760457030527219,0.9256991174209713
CDs and Vinyl,SVD-30,30,25,0.9765100677029773,0.9256778830947833
CDs and Vinyl,SVD-30,30,26,0.9769295439063705,0.9256639298999999
CDs and Vinyl,SVD-30,30,27,0.9773054420998952,0.9256375369521957
CDs and Vinyl,SVD-30,30,28,0.977647444787052,0.9256160379348284
CDs and Vinyl,SVD-30,30,29,0.9779740714922507,0.925601429030446
CDs and Vinyl,SVD-30,30,30,0.9782777372724976,0.9255872314447303
CDs and Vinyl,SVD-30,30,31,0.9785574619942347,0.925571674311274
CDs and Vinyl,SVD-30,30,32,0.9788121520548599,0.925555449614255
CDs and Vinyl,SVD-30,30,33,0.9790458084308348,0.9255419941186541
CDs and Vinyl,SVD-30,30,34,0.979262120958109,0.9255303565864916
CDs and Vinyl,SVD-30,30,35,0.9794588343435452,0.9255169887298115
CDs and Vinyl,SVD-30,30,36,0.9796448580013368,0.925506694337616
CDs and Vinyl,SVD-30,30,37,0.9798160282954383,0.9254951838996914
CDs and Vinyl,SVD-30,30,38,0.9799750257223067,0.9254892452304584
CDs and Vinyl,SVD-30,30,39,0.9801221397481622,0.9254831642641994
CDs and Vinyl,SVD-30,30,40,0.9802590443091362,0.9254752832930717
CDs and Vinyl,SVD-30,30,41,0.9803871009154307,0.9254647846348987
CDs and Vinyl,SVD-30,30,42,0.9805059912420858,0.9254571267507716
CDs and Vinyl,SVD-30,30,43,0.9806197195328593,0.9254536114110007
CDs and Vinyl,SVD-30,30,44,0.9807258005684067,0.9254481177414885
CDs and Vinyl,SVD-30,30,45,0.980829015264828,0.9254445477862897
CDs and Vinyl,SVD-30,30,46,0.9809234046034626,0.9254395682472571
CDs and Vinyl,SVD-30,30,47,0.9810109474914989,0.9254340748029871
CDs and Vinyl,SVD-30,30,48,0.9810958355288474,0.9254302524200726
CDs and Vinyl,SVD-30,30,49,0.9811770036265426,0.925426622777668
CDs and Vinyl,SVD-30,30,50,0.9812556664470883,0.9254248893632853
CDs and Vinyl,SVD-30,30,51,0.9813295659608318,0.9254211237812136
CDs and Vinyl,SVD-30,30,52,0.9814000341645378,0.9254167539081197
CDs and Vinyl,SVD-30,30,53,0.9814659855615778,0.9254113788566701
CDs and Vinyl,SVD-30,30,54,0.981532414669618,0.9254092762738262
CDs and Vinyl,SVD-30,30,55,0.98159445579001,0.9254046132773547
CDs and Vinyl,SVD-30,30,56,0.9816553167151867,0.9254021032986702
CDs and Vinyl,SVD-30,30,57,0.9817127244608654,0.9253985313207721
CDs and Vinyl,SVD-30,30,58,0.9817686169129349,0.9253969462633554
CDs and Vinyl,SVD-30,30,59,0.9818218641027292,0.9253944220985372
CDs and Vinyl,SVD-30,30,60,0.9818718936758838,0.9253908311936201
CDs and Vinyl,SVD-30,30,61,0.9819203943200377,0.9253889943073871
CDs and Vinyl,SVD-30,30,62,0.9819658306764116,0.9253854238177412
CDs and Vinyl,SVD-30,30,63,0.9820111049949898,0.9253834225091728
CDs and Vinyl,SVD-30,30,64,0.9820535684068691,0.9253817693794605
CDs and Vinyl,SVD-30,30,65,0.9820936600165869,0.9253795372835688
CDs and Vinyl,SVD-30,30,66,0.9821329354011924,0.9253775775274955
CDs and Vinyl,SVD-30,30,67,0.982171574314665,0.9253764771430921
CDs and Vinyl,SVD-30,30,68,0.9822087280831282,0.9253743442626026
CDs and Vinyl,SVD-30,30,69,0.9822457332781033,0.9253727794633257
CDs and Vinyl,SVD-30,30,70,0.9822808394318334,0.9253706215306086
CDs and Vinyl,SVD-30,30,71,0.9823152782572646,0.9253684954186251
CDs and Vinyl,SVD-30,30,72,0.9823481366201079,0.9253667578547333
CDs and Vinyl,SVD-30,30,73,0.9823797680861592,0.9253656266501417
CDs and Vinyl,SVD-30,30,74,0.9824107149290096,0.9253644753842687
CDs and Vinyl,SVD-30,30,75,0.9824389733807546,0.9253621434668164
CDs and Vinyl,SVD-30,30,76,0.9824669228438815,0.9253605901976396
CDs and Vinyl,SVD-30,30,77,0.9824941609016272,0.9253604499753668
CDs and Vinyl,SVD-30,30,78,0.9825185999148595,0.9253587673080922
CDs and Vinyl,SVD-30,30,79,0.9825430921509511,0.9253578070972799
CDs and Vinyl,SVD-30,30,80,0.982567109780865,0.9253563173687531
CDs and Vinyl,SVD-30,30,81,0.9825906845548649,0.925355204332823
CDs and Vinyl,SVD-30,30,82,0.9826144084338393,0.9253544305558364
CDs and Vinyl,SVD-30,30,83,0.9826368094176897,0.9253533052614518
