category,predictor,nfactors,k,recall,precision
Cell Phones and Accessories,SVD-30,30,0,0.05490005271053805,1.0
Cell Phones and Accessories,SVD-30,30,1,0.5913210932099785,0.8996066982929894
Cell Phones and Accessories,SVD-30,30,2,0.8367222959647301,0.8880103799213397
Cell Phones and Accessories,SVD-30,30,3,0.926399869449447,0.8824960467096459
Cell Phones and Accessories,SVD-30,30,4,0.9557867723132415,0.8807559231777696
Cell Phones and Accessories,SVD-30,30,5,0.9656532944125851,0.8802166538269204
Cell Phones and Accessories,SVD-30,30,6,0.9697729585345027,0.8800760923921125
Cell Phones and Accessories,SVD-30,30,7,0.9715282307287147,0.8799776221561894
Cell Phones and Accessories,SVD-30,30,8,0.9725091996790435,0.8799356274967514
Cell Phones and Accessories,SVD-30,30,9,0.973066619641466,0.8798911389016
Cell Phones and Accessories,SVD-30,30,10,0.9734349846495982,0.879877172861603
Cell Phones and Accessories,SVD-30,30,11,0.9736653479809864,0.8798716437841849
Cell Phones and Accessories,SVD-30,30,12,0.9738361055944419,0.8798584354325748
Cell Phones and Accessories,SVD-30,30,13,0.973961993778781,0.8798532371546605
Cell Phones and Accessories,SVD-30,30,14,0.9740568121805095,0.8798438802544143
Cell Phones and Accessories,SVD-30,30,15,0.974138427914543,0.879839439439853
Cell Phones and Accessories,SVD-30,30,16,0.9742019819956771,0.8798353847830798
Cell Phones and Accessories,SVD-30,30,17,0.9742467679306863,0.8798291239160033
Cell Phones and Accessories,SVD-30,30,18,0.974284249520773,0.8798296539364966
Cell Phones and Accessories,SVD-30,30,19,0.9743194785237634,0.8798301281653589
Cell Phones and Accessories,SVD-30,30,20,0.9743547075267539,0.879830554971335
Cell Phones and Accessories,SVD-30,30,21,0.9743819048172843,0.8798289138007364
Cell Phones and Accessories,SVD-30,30,22,0.974409014344681,0.879829264853271
Cell Phones and Accessories,SVD-30,30,23,0.974436123872078,0.879829585379498
Cell Phones and Accessories,SVD-30,30,24,0.9744577844536133,0.8798297322873522
Cell Phones and Accessories,SVD-30,30,25,0.9744762538700956,0.8798282455798686
Cell Phones and Accessories,SVD-30,30,26,0.9744962250113091,0.8798284327178734
Cell Phones and Accessories,SVD-30,30,27,0.9745146366691478,0.8798286059938039
Cell Phones and Accessories,SVD-30,30,28,0.9745315466022557,0.8798287668928824
Cell Phones and Accessories,SVD-30,30,29,0.9745456877303913,0.8798274686037677
Cell Phones and Accessories,SVD-30,30,30,0.9745596977812605,0.8798276084195186
Cell Phones and Accessories,SVD-30,30,31,0.9745723562798718,0.8798264312611003
Cell Phones and Accessories,SVD-30,30,32,0.9745850147784831,0.879826553881769
Cell Phones and Accessories,SVD-30,30,33,0.9745963653232966,0.879825440387011
Cell Phones and Accessories,SVD-30,30,34,0.9746077567416663,0.8798255488002938
Cell Phones and Accessories,SVD-30,30,35,0.9746166476601286,0.8798255488002938
Cell Phones and Accessories,SVD-30,30,36,0.9746255385785906,0.8798255488002938
Cell Phones and Accessories,SVD-30,30,37,0.9746322895393112,0.8798244529471119
Cell Phones and Accessories,SVD-30,30,38,0.9746378624578611,0.8798244817853534
Cell Phones and Accessories,SVD-30,30,39,0.9746434353764113,0.8798245091447109
Cell Phones and Accessories,SVD-30,30,40,0.9746490082949613,0.8798245351361004
Cell Phones and Accessories,SVD-30,30,41,0.9746545812135111,0.8798245598596174
Cell Phones and Accessories,SVD-30,30,42,0.9746591404678677,0.8798245598596174
Cell Phones and Accessories,SVD-30,30,43,0.9746627343277545,0.8798245598596174
Cell Phones and Accessories,SVD-30,30,44,0.9746634993573345,0.8798245598596174
