category,predictor,nfactors,k,recall,precision
CDs and Vinyl,SVD-15,15,84,0.9816592988027026,0.9262509392576975
CDs and Vinyl,SVD-15,15,85,0.9816791762229553,0.9262493222107807
CDs and Vinyl,SVD-15,15,86,0.9816984662896565,0.9262478471466414
CDs and Vinyl,SVD-15,15,87,0.9817173830746916,0.9262467215452369
CDs and Vinyl,SVD-15,15,88,0.9817352366729775,0.9262450762168437
CDs and Vinyl,SVD-15,15,89,0.9817533475110615,0.9262442509011066
CDs and Vinyl,SVD-15,15,90,0.9817707760241497,0.9262432839684597
CDs and Vinyl,SVD-15,15,91,0.9817882008866117,0.9262428076122258
CDs and Vinyl,SVD-15,15,92,0.981804790389424,0.9262420045778714
CDs and Vinyl,SVD-15,15,93,0.9818211687027809,0.926241360149782
CDs and Vinyl,SVD-15,15,94,0.981837131019943,0.92624040172365
CDs and Vinyl,SVD-15,15,95,0.9818530130923835,0.9262401792522991
CDs and Vinyl,SVD-15,15,96,0.9818676697395637,0.9262389101177274
CDs and Vinyl,SVD-15,15,97,0.9818821871416228,0.9262383643872582
CDs and Vinyl,SVD-15,15,98,0.9818966882150116,0.9262383901325356
CDs and Vinyl,SVD-15,15,99,0.9819097059793935,0.9262371006811586
CDs and Vinyl,SVD-15,15,100,0.9819225533840148,0.9262361147627779
CDs and Vinyl,SVD-15,15,101,0.9819359807634523,0.9262359750773296
CDs and Vinyl,SVD-15,15,102,0.9819489324778122,0.9262359429368202
CDs and Vinyl,SVD-15,15,103,0.9819615008130056,0.9262358785336973
CDs and Vinyl,SVD-15,15,104,0.9819738977807296,0.9262359537936478
CDs and Vinyl,SVD-15,15,105,0.9819854963759248,0.9262350665581895
CDs and Vinyl,SVD-15,15,106,0.9819971715239543,0.9262348634857658
CDs and Vinyl,SVD-15,15,107,0.9820081620650839,0.9262342516936732
CDs and Vinyl,SVD-15,15,108,0.982019085954815,0.9262340274545247
CDs and Vinyl,SVD-15,15,109,0.9820289466944478,0.9262328607937793
CDs and Vinyl,SVD-15,15,110,0.9820392151838935,0.9262326218584568
CDs and Vinyl,SVD-15,15,111,0.9820488905164004,0.9262321184057559
CDs and Vinyl,SVD-15,15,112,0.9820589094455499,0.926232126511698
CDs and Vinyl,SVD-15,15,113,0.9820676751614935,0.9262310913900524
CDs and Vinyl,SVD-15,15,114,0.9820766485083009,0.9262305784390832
CDs and Vinyl,SVD-15,15,115,0.9820857010294777,0.9262303247768846
CDs and Vinyl,SVD-15,15,116,0.9820944669233307,0.9262300614589374
CDs and Vinyl,SVD-15,15,117,0.9821029017615387,0.926229670051585
CDs and Vinyl,SVD-15,15,118,0.9821114804846081,0.9262296408546927
CDs and Vinyl,SVD-15,15,119,0.9821199617679714,0.9262294911724261
CDs and Vinyl,SVD-15,15,120,0.982128091673906,0.9262293419685959
CDs and Vinyl,SVD-15,15,121,0.9821357173245455,0.926228819463581
CDs and Vinyl,SVD-15,15,122,0.9821433721450373,0.9262286429493043
CDs and Vinyl,SVD-15,15,123,0.9821508068044837,0.9262283522632809
CDs and Vinyl,SVD-15,15,124,0.9821580218791958,0.9262278312380614
CDs and Vinyl,SVD-15,15,125,0.9821652883832045,0.9262274337184724
CDs and Vinyl,SVD-15,15,126,0.9821727677611339,0.9262273852742736
CDs and Vinyl,SVD-15,15,127,0.9821802119115953,0.9262274113640404
CDs and Vinyl,SVD-15,15,128,0.9821872755969971,0.9262270925515893
CDs and Vinyl,SVD-15,15,129,0.9821939871484716,0.9262266635964387
CDs and Vinyl,SVD-15,15,130,0.9822005893153659,0.9262262352314702
CDs and Vinyl,SVD-15,15,131,0.9822068947049398,0.9262258125610843
CDs and Vinyl,SVD-15,15,132,0.982213302500241,0.926225502858965
CDs and Vinyl,SVD-15,15,133,0.9822190413557247,0.9262246500451417
CDs and Vinyl,SVD-15,15,134,0.9822250977939525,0.9262245482655814
CDs and Vinyl,SVD-15,15,135,0.9822307350738763,0.9262240214411748
CDs and Vinyl,SVD-15,15,136,0.9822366584479929,0.9262240002703611
CDs and Vinyl,SVD-15,15,137,0.9822422049415224,0.9262237684731303
CDs and Vinyl,SVD-15,15,138,0.9822477526861918,0.9262236306489605
CDs and Vinyl,SVD-15,15,139,0.9822530437004988,0.9262233837333912
CDs and Vinyl,SVD-15,15,140,0.9822584679554826,0.9262232394759449
CDs and Vinyl,SVD-15,15,141,0.9822636816748838,0.9262229951643252
CDs and Vinyl,SVD-15,15,142,0.982268818954533,0.9262227427894463
CDs and Vinyl,SVD-15,15,143,0.9822737180644586,0.926222393271885
CDs and Vinyl,SVD-15,15,144,0.9822786623429128,0.9262221366970853
CDs and Vinyl,SVD-15,15,145,0.982283719105128,0.9262219829450641
CDs and Vinyl,SVD-15,15,146,0.9822886702741547,0.9262216340916553
CDs and Vinyl,SVD-15,15,147,0.9822933752751498,0.9262212899845512
CDs and Vinyl,SVD-15,15,148,0.9822981443445272,0.9262212363860761
CDs and Vinyl,SVD-15,15,149,0.982302609340805,0.9262209680739493
CDs and Vinyl,SVD-15,15,150,0.9823071191092861,0.926220893999782
CDs and Vinyl,SVD-15,15,151,0.9823113209117584,0.9262205342548462
CDs and Vinyl,SVD-15,15,152,0.9823154289382469,0.9262200845318613
CDs and Vinyl,SVD-15,15,153,0.9823195337842462,0.9262197304469064
CDs and Vinyl,SVD-15,15,154,0.9823236864012187,0.9262194744419725
CDs and Vinyl,SVD-15,15,155,0.9823279864242751,0.9262194979631277
CDs and Vinyl,SVD-15,15,156,0.9823319610854504,0.9262192389752575
CDs and Vinyl,SVD-15,15,157,0.9823360137148026,0.92621907498184
CDs and Vinyl,SVD-15,15,158,0.9823400311652858,0.9262188219493938
CDs and Vinyl,SVD-15,15,159,0.982344075671343,0.9262187400032936
CDs and Vinyl,SVD-15,15,160,0.9823480585587107,0.926218746793932
CDs and Vinyl,SVD-15,15,161,0.9823520003043231,0.9262187535002145
CDs and Vinyl,SVD-15,15,162,0.982355764051408,0.9262185823934151
CDs and Vinyl,SVD-15,15,163,0.9823596895190881,0.9262185017060451
CDs and Vinyl,SVD-15,15,164,0.9823635402145547,0.9262184220026672
CDs and Vinyl,SVD-15,15,165,0.9823669421703507,0.9262179064863113
CDs and Vinyl,SVD-15,15,166,0.9823705553360049,0.9262177382946694
CDs and Vinyl,SVD-15,15,167,0.9823740494373021,0.9262174859127876
CDs and Vinyl,SVD-15,15,168,0.9823774945932057,0.9262172365354521
CDs and Vinyl,SVD-15,15,169,0.9823805932330947,0.9262167330351606
CDs and Vinyl,SVD-15,15,170,0.9823838714442865,0.9262164860005764
CDs and Vinyl,SVD-15,15,171,0.9823868735170146,0.9262162269985745
CDs and Vinyl,SVD-15,15,172,0.9823898141179506,0.9262159680714318
CDs and Vinyl,SVD-15,15,173,0.9823926548222555,0.9262156289229072
CDs and Vinyl,SVD-15,15,174,0.9823954020741695,0.926215210936128
CDs and Vinyl,SVD-15,15,175,0.9823982334252851,0.9262148799900741
CDs and Vinyl,SVD-15,15,176,0.9824012918751323,0.9262149533730635
CDs and Vinyl,SVD-15,15,177,0.9824039979314028,0.9262147810000153
CDs and Vinyl,SVD-15,15,178,0.9824067654462485,0.9262146891563404
CDs and Vinyl,SVD-15,15,179,0.9824093790848345,0.9262144374879763
CDs and Vinyl,SVD-15,15,180,0.9824120014425392,0.9262143472327629
CDs and Vinyl,SVD-15,15,181,0.9824145714206224,0.9262143326510237
CDs and Vinyl,SVD-15,15,182,0.9824169651656026,0.9262140018305489
CDs and Vinyl,SVD-15,15,183,0.982419568869113,0.9262140545637113
CDs and Vinyl,SVD-15,15,184,0.98242206489639,0.9262140284837231
CDs and Vinyl,SVD-15,15,185,0.9824243911605285,0.9262139126039931
CDs and Vinyl,SVD-15,15,186,0.9824265353943888,0.9262135657742598
CDs and Vinyl,SVD-15,15,187,0.9824290195640695,0.9262136075778217
CDs and Vinyl,SVD-15,15,188,0.9824312397192452,0.9262135547531606
CDs and Vinyl,SVD-15,15,189,0.9824334165471985,0.9262134263173671
CDs and Vinyl,SVD-15,15,190,0.9824356357722499,0.9262134507719858
CDs and Vinyl,SVD-15,15,191,0.982437777180256,0.9262134729870474
CDs and Vinyl,SVD-15,15,192,0.9824398223751443,0.9262134160650843
CDs and Vinyl,SVD-15,15,193,0.9824418253076328,0.9262133597329859
CDs and Vinyl,SVD-15,15,194,0.9824438221937901,0.9262132297746549
CDs and Vinyl,SVD-15,15,195,0.9824459636017961,0.9262133226285121
CDs and Vinyl,SVD-15,15,196,0.9824479837052378,0.9262132676353569
CDs and Vinyl,SVD-15,15,197,0.9824500575256696,0.9262132862774284
CDs and Vinyl,SVD-15,15,198,0.9824521247266998,0.9262133748555139
CDs and Vinyl,SVD-15,15,199,0.9824538625148482,0.9262131728080849
