category,predictor,nfactors,k,recall,precision
Kindle Store,SVD-30,30,0,0.02309106469301721,1.0
Kindle Store,SVD-30,30,1,0.45952262899387564,0.955101588005959
Kindle Store,SVD-30,30,2,0.6920858681939147,0.9467891216837301
Kindle Store,SVD-30,30,3,0.8072599341115266,0.9421930964531364
Kindle Store,SVD-30,30,4,0.8653511799695578,0.9402345029425127
Kindle Store,SVD-30,30,5,0.8980724218794606,0.9391100615973037
Kindle Store,SVD-30,30,6,0.9186680381737486,0.9382690418079811
Kindle Store,SVD-30,30,7,0.9324635444525387,0.9377649129321132
Kindle Store,SVD-30,30,8,0.9422824394751672,0.937407758754711
Kindle Store,SVD-30,30,9,0.949660473185516,0.9372041513151373
Kindle Store,SVD-30,30,10,0.9553414956353727,0.9370579941909462
Kindle Store,SVD-30,30,11,0.9598104045099547,0.9369098840361797
Kindle Store,SVD-30,30,12,0.9633993275786988,0.9368060292340777
Kindle Store,SVD-30,30,13,0.9663487052163809,0.9367342036408408
Kindle Store,SVD-30,30,14,0.9687477680650256,0.9366740321093073
Kindle Store,SVD-30,30,15,0.9707760874260349,0.9366265624891096
Kindle Store,SVD-30,30,16,0.9725138471039787,0.9365813946549469
Kindle Store,SVD-30,30,17,0.9739748732772705,0.9365492318008991
Kindle Store,SVD-30,30,18,0.9752335784706573,0.936517845827384
Kindle Store,SVD-30,30,19,0.9763104295379554,0.9364862417821403
Kindle Store,SVD-30,30,20,0.9772623798101052,0.9364663062099059
Kindle Store,SVD-30,30,21,0.9780727743412925,0.9364367225992263
Kindle Store,SVD-30,30,22,0.9787908723756796,0.9364234813263571
Kindle Store,SVD-30,30,23,0.9794256816523164,0.9364118299607732
Kindle Store,SVD-30,30,24,0.9799831756359265,0.9363952064062473
Kindle Store,SVD-30,30,25,0.9804887013022106,0.9363902405858833
Kindle Store,SVD-30,30,26,0.9809408211201992,0.9363767816684969
Kindle Store,SVD-30,30,27,0.9813402655668193,0.9363615202820352
Kindle Store,SVD-30,30,28,0.9816975314696599,0.9363448753083392
Kindle Store,SVD-30,30,29,0.9820304781387268,0.9363437237647323
Kindle Store,SVD-30,30,30,0.9823276381636741,0.9363380766469301
