category,predictor,nfactors,k,recall,precision
Toys and Games,CDL-SDAE-SGD,25,76,0.9958106809653687,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,77,0.9958109932550613,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,78,0.9958113055447537,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,79,0.9958116178344459,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,80,0.9958119301241384,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,81,0.9958122424138309,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,82,0.9958125547035234,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,83,0.9958128669932158,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,84,0.995813179282908,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,85,0.9958134915726006,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,86,0.995813803862293,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,87,0.9958141161519852,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,88,0.9958144284416777,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,89,0.9958147407313702,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,90,0.9958150530210627,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,91,0.9958153653107551,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,92,0.9958156776004473,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,93,0.9958159898901398,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,94,0.9958163021798323,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,95,0.9958166144695245,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,96,0.995816926759217,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,97,0.9958172390489094,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,98,0.995817551338602,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,99,0.9958178636282944,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,100,0.9958181759179866,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,101,0.995818488207679,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,102,0.9958188004973716,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,103,0.9958191127870638,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,104,0.9958194250767562,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,105,0.9958197373664487,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,106,0.9958200496561411,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,107,0.9958203619458337,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,108,0.9958206742355259,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,109,0.9958209865252183,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,110,0.9958212988149108,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,111,0.9958216111046031,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,112,0.9958219233942955,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,113,0.995822235683988,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,114,0.9958225479736804,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,115,0.995822860263373,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,116,0.9958231725530652,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,117,0.9958234848427576,0.934785382546123
